00_20250111201655.jpg>Blue:1,Lux:3.25,Green:0,Red:1,Clear:1
00_20250111204703.jpg>Green:0,Lux:2.42,Red:0,Pressure:1009.13,Blue:0,Clear:1,CO2:1067,Gas:21687,Temp:34.24,Humidity:62
00_20250112021829.jpg>CO2:638,Green:9,Temp:34.52,Clear:22,Pressure:1007.88,Humidity:61,Red:10,Blue:6,Lux:35.54,Gas:25118
00_20250112021829.jpg>Green:9,Temp:34.52,Lux:35.54,CO2:638,Clear:22,Pressure:1007.88,Humidity:61,Gas:25118,Red:10,Blue:6
00_20250112021829.jpg>Lux:35.54,Humidity:61,Pressure:1007.88,Gas:25118,CO2:638,Green:9,Temp:34.52,Blue:6,Red:10,Clear:22
00_20250112021829.jpg>Blue:6,Pressure:1007.88,Red:10,Green:9,Lux:35.54,Gas:25118,Temp:34.52,Clear:22,Humidity:61,CO2:638
00_20250112021829.jpg>Temp:34.52,Red:10,Green:9,Humidity:61,Blue:6,Gas:25118,Pressure:1007.88,CO2:638,Clear:22,Lux:35.54
00_20250112024837.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.55,Pressure:1007.47,CO2:711,Humidity:60,Gas:25148,Lux:1.01
00_20250112024837.jpg>Pressure:1007.47,Green:0,Lux:1.01,Gas:25148,CO2:711,Humidity:60,Clear:0,Blue:0,Red:0,Temp:34.55
00_20250112024837.jpg>Red:0,Green:0,Clear:0,Temp:34.55,Lux:1.01,CO2:711,Humidity:60,Pressure:1007.47,Gas:25148,Blue:0
00_20250112024837.jpg>Blue:0,Gas:25148,Red:0,Humidity:60,Green:0,CO2:711,Clear:0,Lux:1.01,Temp:34.55,Pressure:1007.47
00_20250112024837.jpg>Temp:34.55,Gas:25148,Pressure:1007.47,Clear:0,Blue:0,Humidity:60,Green:0,Lux:1.01,CO2:711,Red:0
00_20250112024837.jpg>Green:0,Red:0,Lux:1.01,Humidity:60,CO2:711,Temp:34.55,Pressure:1007.47,Clear:0,Gas:25148,Blue:0
00_20250112024837.jpg>Lux:1.01,Pressure:1007.47,Temp:34.55,Blue:0,CO2:711,Red:0,Green:0,Clear:0,Gas:25148,Humidity:60
00_20250112024837.jpg>Gas:25148,Green:0,Red:0,Clear:0,Humidity:60,Temp:34.55,Pressure:1007.47,Lux:1.01,CO2:711,Blue:0
00_20250112024837.jpg>Humidity:60,CO2:711,Gas:25148,Blue:0,Temp:34.55,Lux:1.01,Clear:0,Green:0,Pressure:1007.47,Red:0
00_20250112031845.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.52,Pressure:1007.07,CO2:637,Humidity:61,Gas:25223,Lux:0.91
00_20250112031845.jpg>Pressure:1007.07,Blue:0,Temp:34.52,Humidity:61,Clear:0,Gas:25223,Red:0,Green:0,CO2:637,Lux:0.91
00_20250112031845.jpg>Pressure:1007.07,Lux:0.91,Red:0,Green:0,Temp:34.52,Humidity:61,Clear:0,Gas:25223,CO2:637,Blue:0
00_20250112031845.jpg>Clear:0,Pressure:1007.07,Green:0,Temp:34.52,Gas:25223,Lux:0.91,Red:0,Blue:0,CO2:637,Humidity:61
00_20250112031845.jpg>Temp:34.52,CO2:637,Clear:0,Humidity:61,Pressure:1007.07,Red:0,Lux:0.91,Green:0,Blue:0,Gas:25223
00_20250112031845.jpg>CO2:637,Clear:0,Lux:0.91,Green:0,Gas:25223,Red:0,Humidity:61,Temp:34.52,Blue:0,Pressure:1007.07
00_20250112031845.jpg>Blue:0,Gas:25223,CO2:637,Temp:34.52,Lux:0.91,Clear:0,Humidity:61,Red:0,Green:0,Pressure:1007.07
00_20250112034852.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.46,Pressure:1006.69,CO2:1080,Humidity:60,Gas:22967,Lux:0.76
00_20250112034852.jpg>Blue:0,Gas:22967,Clear:0,CO2:1080,Green:0,Lux:0.76,Red:0,Humidity:60,Pressure:1006.69,Temp:34.46
00_20250112034852.jpg>Temp:34.46,Lux:0.76,Gas:22967,Pressure:1006.69,Red:0,Clear:0,CO2:1080,Green:0,Blue:0,Humidity:60
00_20250112034852.jpg>CO2:1080,Gas:22967,Green:0,Humidity:60,Red:0,Blue:0,Lux:0.76,Temp:34.46,Clear:0,Pressure:1006.69
00_20250112034852.jpg>Pressure:1006.69,Red:0,Clear:0,Lux:0.76,Blue:0,Gas:22967,Humidity:60,Temp:34.46,CO2:1080,Green:0
00_20250112034852.jpg>Red:0,Humidity:60,Temp:34.46,Blue:0,Gas:22967,Lux:0.76,Clear:0,Green:0,CO2:1080,Pressure:1006.69
00_20250112034852.jpg>Blue:0,Pressure:1006.69,Red:0,Clear:0,Gas:22967,Lux:0.76,Humidity:60,CO2:1080,Temp:34.46,Green:0
00_20250112044908.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.45,Pressure:1006.45,CO2:881,Humidity:60,Gas:23119,Lux:0.96
00_20250112044908.jpg>Clear:0,Pressure:1006.45,Humidity:60,Gas:23119,Red:0,Blue:0,Temp:34.45,Lux:0.96,CO2:881,Green:0
00_20250112044908.jpg>Temp:34.45,Red:0,Lux:0.96,Gas:23119,Humidity:60,Blue:0,Clear:0,Green:0,Pressure:1006.45,CO2:881
00_20250112044908.jpg>CO2:881,Blue:0,Red:0,Temp:34.45,Pressure:1006.45,Gas:23119,Green:0,Lux:0.96,Clear:0,Humidity:60
00_20250112044908.jpg>Clear:0,Pressure:1006.45,Red:0,Green:0,Gas:23119,Blue:0,CO2:881,Humidity:60,Temp:34.45,Lux:0.96
00_20250112051916.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.48,Pressure:1006.36,CO2:653,Humidity:60,Gas:24661,Lux:0.69
00_20250112051916.jpg>Pressure:1006.36,Green:0,Temp:34.48,Gas:24661,Blue:0,Lux:0.69,Humidity:60,Clear:0,CO2:653,Red:0
00_20250112051916.jpg>Temp:34.48,Blue:0,CO2:653,Clear:0,Gas:24661,Humidity:60,Pressure:1006.36,Red:0,Lux:0.69,Green:0
00_20250112051916.jpg>Gas:24661,CO2:653,Red:0,Humidity:60,Blue:0,Temp:34.48,Green:0,Pressure:1006.36,Lux:0.69,Clear:0
00_20250112051916.jpg>Red:0,Clear:0,Gas:24661,Temp:34.48,Lux:0.69,Green:0,CO2:653,Blue:0,Humidity:60,Pressure:1006.36
00_20250112051916.jpg>Gas:24661,Red:0,Blue:0,Temp:34.48,CO2:653,Clear:0,Lux:0.69,Pressure:1006.36,Humidity:60,Green:0
00_20250112051916.jpg>Humidity:60,Gas:24661,Green:0,Pressure:1006.36,Lux:0.69,CO2:653,Clear:0,Red:0,Blue:0,Temp:34.48
00_20250112051916.jpg>CO2:653,Humidity:60,Pressure:1006.36,Green:0,Red:0,Clear:0,Blue:0,Gas:24661,Lux:0.69,Temp:34.48
00_20250112054924.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:34.48,Pressure:1006.39,CO2:649,Humidity:60,Gas:25269,Lux:0.71
00_20250112054924.jpg>Lux:0.71,Temp:34.48,CO2:649,Humidity:60,Clear:0,Green:0,Gas:25269,Red:0,Pressure:1006.39,Blue:0
00_20250112054924.jpg>CO2:649,Green:0,Humidity:60,Blue:0,Red:0,Gas:25269,Pressure:1006.39,Clear:0,Temp:34.48,Lux:0.71
00_20250112054924.jpg>CO2:649,Green:0,Pressure:1006.39,Clear:0,Blue:0,Red:0,Gas:25269,Temp:34.48,Humidity:60,Lux:0.71
00_20250112054924.jpg>Green:0,Pressure:1006.39,Lux:0.71,Clear:0,Temp:34.48,Gas:25269,Red:0,Blue:0,Humidity:60,CO2:649
00_20250112054924.jpg>Gas:25269,Lux:0.71,CO2:649,Blue:0,Clear:0,Red:0,Temp:34.48,Humidity:60,Pressure:1006.39,Green:0
00_20250112054924.jpg>Gas:25269,Red:0,Blue:0,Humidity:60,Clear:0,Pressure:1006.39,Temp:34.48,CO2:649,Green:0,Lux:0.71
00_20250112064939.jpg>Clear:1,Red:0,Green:0,Blue:1,Temp:34.46,Pressure:1006.83,CO2:729,Humidity:60,Gas:24404,Lux:2.29
00_20250112064939.jpg>Clear:1,Red:0,Humidity:60,Green:0,Pressure:1006.83,Blue:1,Temp:34.46,CO2:729,Gas:24404,Lux:2.29
00_20250112064939.jpg>Humidity:60,CO2:729,Pressure:1006.83,Red:0,Gas:24404,Blue:1,Clear:1,Temp:34.46,Lux:2.29,Green:0
00_20250112064939.jpg>Red:0,Humidity:60,Clear:1,Gas:24404,Green:0,Temp:34.46,CO2:729,Blue:1,Pressure:1006.83,Lux:2.29
00_20250112064939.jpg>Lux:2.29,Red:0,Humidity:60,CO2:729,Temp:34.46,Gas:24404,Blue:1,Clear:1,Green:0,Pressure:1006.83
00_20250112071947.jpg>Clear:303,Red:60,Green:129,Blue:164,Temp:34.44,Pressure:1006.93,CO2:945,Humidity:60,Gas:23298,Lux:1004.94
00_20250112071947.jpg>Lux:1004.94,Humidity:60,Green:129,CO2:945,Red:60,Gas:23298,Pressure:1006.93,Temp:34.44,Blue:164,Clear:303
00_20250112071947.jpg>CO2:945,Clear:303,Blue:164,Lux:1004.94,Pressure:1006.93,Green:129,Temp:34.44,Red:60,Gas:23298,Humidity:60
00_20250112071947.jpg>Red:60,Green:129,Blue:164,Temp:34.44,Clear:303,Humidity:60,CO2:945,Pressure:1006.93,Gas:23298,Lux:1004.94
00_20250112071947.jpg>Lux:1004.94,Humidity:60,CO2:945,Gas:23298,Green:129,Pressure:1006.93,Clear:303,Blue:164,Temp:34.44,Red:60
00_20250112071947.jpg>Lux:1004.94,Blue:164,Temp:34.44,Gas:23298,Clear:303,Red:60,Green:129,Pressure:1006.93,CO2:945,Humidity:60
00_20250112071947.jpg>Pressure:1006.93,Clear:303,Green:129,CO2:945,Temp:34.44,Lux:1004.94,Blue:164,Red:60,Gas:23298,Humidity:60
00_20250112071947.jpg>Gas:23298,Pressure:1006.93,Lux:1004.94,Blue:164,CO2:945,Clear:303,Red:60,Humidity:60,Temp:34.44,Green:129
00_20250112071947.jpg>CO2:945,Pressure:1006.93,Blue:164,Lux:1004.94,Gas:23298,Clear:303,Red:60,Humidity:60,Green:129,Temp:34.44
00_20250112071947.jpg>Clear:303,Blue:164,Temp:34.44,Gas:23298,CO2:945,Lux:1004.94,Red:60,Humidity:60,Green:129,Pressure:1006.93
00_20250112074954.jpg>Clear:1639,Red:367,Green:685,Blue:804,Temp:34.52,Pressure:1007.32,CO2:746,Humidity:60,Gas:24575,Lux:5279.16
00_20250112074954.jpg>Pressure:1007.32,Clear:1639,CO2:746,Green:685,Humidity:60,Blue:804,Gas:24575,Lux:5279.16,Red:367,Temp:34.52
00_20250112074954.jpg>Green:685,Temp:34.52,Blue:804,CO2:746,Gas:24575,Lux:5279.16,Red:367,Clear:1639,Pressure:1007.32,Humidity:60
00_20250112074954.jpg>Red:367,Lux:5279.16,Green:685,Pressure:1007.32,Clear:1639,Gas:24575,Temp:34.52,CO2:746,Blue:804,Humidity:60
00_20250112074954.jpg>Red:367,Blue:804,Gas:24575,Pressure:1007.32,Green:685,Clear:1639,Lux:5279.16,Temp:34.52,CO2:746,Humidity:60
00_20250112074954.jpg>CO2:746,Blue:804,Red:367,Green:685,Clear:1639,Pressure:1007.32,Lux:5279.16,Humidity:60,Temp:34.52,Gas:24575
00_20250112074954.jpg>Green:685,CO2:746,Blue:804,Pressure:1007.32,Lux:5279.16,Red:367,Humidity:60,Gas:24575,Clear:1639,Temp:34.52
00_20250112074954.jpg>Gas:24575,Red:367,Clear:1639,Humidity:60,Lux:5279.16,Blue:804,Pressure:1007.32,Temp:34.52,Green:685,CO2:746
00_20250112074954.jpg>CO2:746,Humidity:60,Temp:34.52,Blue:804,Pressure:1007.32,Green:685,Lux:5279.16,Gas:24575,Red:367,Clear:1639
00_20250112074954.jpg>CO2:746,Temp:34.52,Gas:24575,Lux:5279.16,Pressure:1007.32,Green:685,Clear:1639,Blue:804,Red:367,Humidity:60
00_20250112085009.jpg>Clear:7645,Red:1741,Green:3280,Blue:3667,Temp:34.96,Pressure:1008.39,CO2:623,Humidity:59,Gas:24618,Lux:25877.15
00_20250112085009.jpg>Red:1741,Green:3280,Gas:24618,Blue:3667,Clear:7645,Temp:34.96,Pressure:1008.39,Lux:25877.15,Humidity:59,CO2:623
00_20250112085009.jpg>Red:1741,Gas:24618,Lux:25877.15,Temp:34.96,Clear:7645,Pressure:1008.39,CO2:623,Humidity:59,Green:3280,Blue:3667
00_20250112085009.jpg>Red:1741,Blue:3667,Green:3280,Gas:24618,Lux:25877.15,CO2:623,Humidity:59,Clear:7645,Pressure:1008.39,Temp:34.96
00_20250112085009.jpg>Temp:34.96,Green:3280,Lux:25877.15,Gas:24618,Clear:7645,Humidity:59,Pressure:1008.39,CO2:623,Blue:3667,Red:1741
00_20250112085009.jpg>Pressure:1008.39,Green:3280,Clear:7645,Blue:3667,Temp:34.96,CO2:623,Lux:25877.15,Humidity:59,Red:1741,Gas:24618
00_20250112085009.jpg>Pressure:1008.39,Humidity:59,Gas:24618,Red:1741,Blue:3667,Clear:7645,Lux:25877.15,CO2:623,Green:3280,Temp:34.96
00_20250112085009.jpg>Lux:25877.15,Blue:3667,Red:1741,Green:3280,Humidity:59,Temp:34.96,Pressure:1008.39,Gas:24618,Clear:7645,CO2:623
00_20250112085009.jpg>Gas:24618,Humidity:59,Blue:3667,Green:3280,Clear:7645,CO2:623,Lux:25877.15,Temp:34.96,Red:1741,Pressure:1008.39
00_20250112085009.jpg>Gas:24618,Pressure:1008.39,CO2:623,Lux:25877.15,Humidity:59,Temp:34.96,Blue:3667,Clear:7645,Green:3280,Red:1741
