00_20250128213809.jpg>Temp:34.49,Lux:3.99,Clear:1,Green:0,Pressure:1010.4,CO2:590,Red:0,Gas:52170,Blue:0,Humidity:53
00_20250207093556.jpg>Temp:38.12,Green:5275,Red:3067,Clear:9532,Gas:35031,Blue:4049,Pressure:1008.69,Humidity:47,CO2:765,Lux:98884.14
00_20250129211733.jpg>Green:0,Red:0,Humidity:53,Gas:30225,Lux:2.84,Temp:35.2,CO2:2189,Clear:1,Pressure:1009.69,Blue:0
00_20250203052037.jpg>Temp:35.02,Gas:37101,Humidity:0,Clear:0,CO2:899,Pressure:1005.62,Green:0,Blue:0,Red:0,Lux:0.85
00_20250204113854.jpg>Blue:6625,Green:7688,Gas:26444,CO2:2350,Clear:16420,Pressure:1008.24,Humidity:29,Red:5074,Lux:103643.97,Temp:48.42
00_20250130094025.jpg>Clear:9056,Red:2576,Green:4995,Blue:4296,Temp:37.08,Pressure:1009.69,CO2:1083,Humidity:47,Gas:40729,Lux:136057.41
00_20250204054700.jpg>Temp:35.25,Pressure:1006.79,Lux:0.89,Blue:0,Clear:0,Green:0,Gas:39029,Humidity:52,Red:0,CO2:876
00_20250208040958.jpg>CO2:554,Temp:34.27,Pressure:1006.55,Clear:0,Humidity:56,Red:0,Gas:39917,Blue:0,Green:0,Lux:0.64
00_20250129090046.jpg>Clear:2074,Red:553,Green:1175,Blue:1082,Temp:35.05,Pressure:1010.42,CO2:595,Humidity:53,Gas:49410,Lux:42346.2
00_20250207022358.jpg>Pressure:1006.5,Blue:0,Humidity:56,Lux:0.85,Green:0,Gas:32640,Temp:34.27,CO2:1143,Clear:0,Red:0
00_20250204172011.jpg>Gas:12204,Blue:1380,Temp:37.13,CO2:5986,Humidity:48,Pressure:1005.09,Green:1571,Clear:2869,Lux:40908.02,Red:892
00_20250128220817.jpg>Temp:34.75,Pressure:1010.86,Green:1,Gas:40300,Lux:8.41,Humidity:54,Clear:2,Red:1,CO2:1572,Blue:1
00_20250207073530.jpg>Lux:8054.82,Green:221,Humidity:56,Pressure:1007.08,CO2:572,Red:104,Temp:34.05,Gas:37200,Clear:382,Blue:208
00_20250204050632.jpg>Red:0,Humidity:52,Pressure:1006.83,Green:0,Gas:37938,CO2:1198,Clear:0,Lux:0.62,Temp:35.2,Blue:0
00_20250204182049.jpg>Lux:18624.05,Pressure:1005.23,Blue:465,Green:533,CO2:1047,Humidity:49,Red:272,Clear:936,Gas:35002,Temp:36.82
00_20250208160324.jpg>CO2:2554,Humidity:50,Pressure:1005.09,Red:1125,Green:1902,Temp:36.63,Blue:1668,Clear:3568,Gas:26798,Lux:52870.51
00_20250207180810.jpg>Clear:700,Red:154,Green:377,Blue:400,Temp:37.17,Pressure:1005.12,CO2:1986,Humidity:47,Gas:27771,Lux:13364.33
00_20250203153337.jpg>Gas:43554,Red:1243,Lux:48417.7,Temp:36.93,Humidity:45,CO2:751,Blue:1717,Green:1975,Pressure:1004.2,Clear:3772
00_20250128180649.jpg>Clear:956,Blue:510,CO2:4043,Red:258,Green:548,Temp:35.84,Humidity:53,Gas:22993,Lux:20469.3,Pressure:1007.36
00_20250203184500.jpg>Pressure:1004.45,Red:115,Gas:23247,Lux:9264.42,CO2:3579,Clear:445,Humidity:47,Temp:36.89,Green:253,Blue:245
00_20250128140525.jpg>Clear:4589,Gas:31610,Red:1231,Pressure:1008.39,Blue:2443,Green:2647,Temp:36.98,Humidity:48,Lux:99544.68,CO2:1989
00_20250203174421.jpg>Lux:25584.99,CO2:6032,Clear:1213,Red:329,Pressure:1004.05,Temp:37.44,Humidity:44,Blue:636,Gas:13637,Green:689
00_20250128182703.jpg>Lux:10850.29,Blue:274,Gas:26764,Red:126,Temp:35.6,CO2:3054,Green:287,Pressure:1007.59,Humidity:52,Clear:491
00_20250203073154.jpg>Clear:208,Red:53,Green:121,Blue:120,Temp:34.93,Pressure:1006.47,CO2:1084,Humidity:55,Gas:37398,Lux:4694.21
00_20250203173415.jpg>CO2:4422,Gas:20911,Blue:590,Green:613,Clear:1090,Humidity:44,Lux:22761.2,Pressure:1003.84,Temp:37.27,Red:274
00_20250208185447.jpg>Humidity:52,Green:160,Clear:283,CO2:564,Red:73,Blue:158,Gas:45632,Lux:6349.16,Pressure:1005.22,Temp:35.3
00_20250209083759.jpg>Lux:48753.57,CO2:689,Pressure:1008.2,Green:1326,Red:632,Humidity:54,Blue:1231,Clear:2332,Temp:35.05,Gas:42031
00_20250128181656.jpg>Lux:11296.63,Gas:31188,Clear:520,Pressure:1007.49,Red:140,CO2:2288,Blue:280,Green:298,Temp:35.92,Humidity:51
00_20250203183453.jpg>Temp:36.99,Red:167,CO2:5627,Green:355,Gas:17527,Humidity:48,Pressure:1004.4,Lux:12543.31,Blue:336,Clear:630
00_20250207012357.jpg>Gas:36681,Green:1,Red:1,Lux:8.51,Blue:1,CO2:614,Pressure:1006.86,Humidity:54,Temp:35.16,Clear:2
00_20250207133647.jpg>Temp:40.3,Clear:7067,Humidity:40,Green:3582,Red:2339,Lux:88979.12,CO2:710,Gas:36207,Pressure:1007.16,Blue:3018
00_20250207183829.jpg>Clear:439,Gas:19807,Lux:8454.34,CO2:3556,Pressure:1005.54,Blue:251,Temp:37.16,Humidity:48,Red:99,Green:239
00_20250203223602.jpg>Temp:35.41,Gas:38144,Green:1,Red:2,Blue:1,Lux:13.0,Clear:4,CO2:743,Pressure:1007.61,Humidity:50
00_20250129080032.jpg>Green:183,Gas:50087,Pressure:1009.62,Clear:328,CO2:611,Temp:34.2,Red:85,Lux:6154.71,Blue:175,Humidity:54
00_20250204153946.jpg>Temp:37.28,Green:2602,Red:1433,Clear:4650,Pressure:1005.37,CO2:626,Lux:85869.04,Humidity:47,Blue:2312,Gas:38318
00_20250203163350.jpg>Clear:2601,Red:827,Green:1385,Blue:1238,Temp:37.54,Pressure:1003.79,CO2:1816,Humidity:43,Gas:35148,Lux:34324.05
00_20250130101032.jpg>Temp:39.39,Green:5804,Lux:140710.59,Blue:5068,Pressure:1009.83,Humidity:42,CO2:1234,Clear:11211,Gas:39357,Red:3202
00_20250207153713.jpg>Clear:2900,Green:1501,Humidity:43,Gas:38920,Red:992,Blue:1309,CO2:551,Temp:38.26,Pressure:1005.23,Lux:32255.79
00_20250208120233.jpg>Blue:5880,Temp:40.28,Clear:15011,Gas:31562,Pressure:1009.09,CO2:1655,Red:4570,Humidity:40,Green:6886,Lux:134679.25
00_20250207190849.jpg>Pressure:1005.75,CO2:1681,Green:60,Lux:2197.28,Clear:109,Humidity:50,Red:23,Gas:28237,Blue:65,Temp:36.93
00_20250204073802.jpg>Green:267,Clear:454,Temp:35.25,Gas:31050,Pressure:1007.18,Humidity:52,Lux:9965.76,Red:123,Blue:251,CO2:1879
00_20250203080200.jpg>CO2:718,Temp:35.4,Blue:602,Humidity:53,Clear:1077,Lux:25440.46,Green:647,Gas:38848,Red:282,Pressure:1006.73
00_20250129050855.jpg>Temp:34.62,Blue:0,CO2:1504,Humidity:54,Green:0,Red:0,Pressure:1008.43,Gas:39617,Clear:0,Lux:0.88
00_20250207163726.jpg>Blue:1083,Humidity:44,Green:1222,Lux:27870.71,CO2:631,Red:768,Temp:37.94,Clear:2354,Pressure:1005.08,Gas:38179
00_20250208150312.jpg>Clear:4912,Temp:34.22,Red:1502,Green:2676,Humidity:54,Gas:40808,Pressure:1005.89,CO2:632,Blue:2376,Lux:98081.93
00_20250209163944.jpg>Gas:35625,Lux:31963.94,Green:748,Temp:34.8,Humidity:54,CO2:1440,Blue:697,Clear:1301,Pressure:1005.62,Red:349
00_20250128180649.jpg>Clear:956,Red:258,Green:548,Blue:510,Temp:35.84,Pressure:1007.36,CO2:4043,Humidity:53,Gas:22993,Lux:20469.3
00_20250128143532.jpg>CO2:1730,Temp:37.55,Clear:6639,Pressure:1008.16,Red:1833,Humidity:46,Gas:37003,Green:3712,Blue:3393,Lux:143243.61
00_20250128133518.jpg>Green:4604,Blue:4145,Clear:8367,Temp:37.62,Humidity:47,Lux:163647.97,CO2:911,Red:2384,Gas:39654,Pressure:1008.67
00_20250207223938.jpg>Gas:32589,Clear:3,Lux:10.32,Red:1,Pressure:1008.51,Green:1,CO2:1096,Humidity:53,Temp:35.43,Blue:1
00_20250128163600.jpg>Gas:35807,CO2:2224,Temp:36.05,Humidity:49,Pressure:1006.98,Green:1672,Red:805,Blue:1542,Lux:61229.56,Clear:2971
00_20250203130305.jpg>CO2:1057,Blue:2453,Clear:4752,Temp:43.06,Red:1248,Green:2594,Gas:36364,Humidity:33,Pressure:1006.59,Lux:93557.52
00_20250208160324.jpg>Humidity:50,CO2:2554,Red:1125,Green:1902,Lux:52870.51,Temp:36.63,Pressure:1005.09,Blue:1668,Clear:3568,Gas:26798
00_20250207100602.jpg>Red:1640,Green:3357,CO2:1238,Pressure:1009.01,Temp:38.91,Lux:140704.5,Humidity:45,Gas:32364,Blue:3148,Clear:5932
00_20250129133725.jpg>CO2:1062,Pressure:1010.08,Green:2043,Humidity:46,Clear:3553,Lux:76755.5,Gas:44950,Temp:36.49,Red:960,Blue:1868
00_20250209175017.jpg>Temp:35.5,Gas:47111,CO2:509,Lux:12484.78,Blue:290,Clear:570,Green:318,Humidity:53,Pressure:1006.14,Red:158
00_20250203160343.jpg>CO2:1304,Temp:37.17,Green:1535,Lux:36386.47,Pressure:1003.91,Gas:38705,Humidity:44,Blue:1362,Clear:2930,Red:946
00_20250128174636.jpg>Humidity:50,Blue:621,Temp:35.97,CO2:3760,Red:287,Green:652,Gas:25875,Lux:23793.06,Clear:1119,Pressure:1007.08
00_20250129073025.jpg>Clear:106,Blue:61,Pressure:1009.19,Gas:50448,Lux:2213.15,Red:25,CO2:615,Temp:34.23,Humidity:54,Green:59
00_20250204185602.jpg>Red:53,Temp:36.47,Clear:216,Pressure:1006.0,CO2:800,Lux:4024.23,Blue:121,Humidity:51,Green:119,Gas:35061
00_20250209051621.jpg>Red:0,Temp:34.82,Pressure:1006.71,Humidity:55,Blue:0,Green:0,Gas:41087,Clear:0,Lux:0.82,CO2:634
00_20250128172622.jpg>CO2:16040,Temp:36.19,Clear:2063,Pressure:1007.12,Gas:1604,Blue:1090,Red:550,Green:1170,Humidity:49,Lux:43304.25
00_20250208133252.jpg>Green:2772,Clear:5178,Lux:104373.99,Pressure:1007.73,Humidity:46,CO2:740,Temp:37.08,Gas:39431,Red:1547,Blue:2494
00_20250209020558.jpg>Gas:37835,Clear:0,Red:0,Humidity:56,Pressure:1008.22,Green:0,Blue:0,Temp:34.53,Lux:0.81,CO2:1127
00_20250204140926.jpg>Lux:124938.27,Red:1583,Clear:5547,Humidity:45,Pressure:1006.71,Blue:2797,Temp:38.28,CO2:1236,Gas:33418,Green:3107
00_20250203022022.jpg>Clear:0,Red:0,Green:0,Blue:0,Temp:35.33,Pressure:1006.36,CO2:667,Humidity:56,Gas:34828,Lux:0.94
00_20250207110615.jpg>Temp:43.4,Green:7219,Lux:210794.12,Gas:27918,Humidity:36,Clear:14072,CO2:1892,Red:4192,Pressure:1008.93,Blue:6258
00_20250203143324.jpg>Green:2628,Humidity:42,Pressure:1005.19,CO2:1353,Clear:5452,Blue:2327,Temp:37.44,Lux:56134.78,Gas:39917,Red:1684
00_20250207100602.jpg>Green:3357,Lux:140704.5,CO2:1238,Humidity:45,Blue:3148,Temp:38.91,Gas:32364,Clear:5932,Red:1640,Pressure:1009.01
00_20250209043607.jpg>Pressure:1006.94,Blue:0,Temp:34.66,CO2:675,Clear:0,Humidity:55,Lux:0.6,Gas:40768,Red:0,Green:0
00_20250129113122.jpg>Gas:44616,Lux:138693.44,Clear:5636,Pressure:1010.71,Blue:2939,CO2:1021,Temp:37.37,Humidity:45,Green:3160,Red:1502
00_20250204163958.jpg>Gas:36083,CO2:1002,Green:1411,Humidity:48,Blue:1331,Pressure:1004.91,Clear:2679,Lux:40195.93,Red:722,Temp:37.27
00_20250207080537.jpg>CO2:682,Gas:35415,Green:883,Pressure:1007.39,Temp:35.06,Lux:29101.09,Humidity:53,Red:424,Clear:1557,Blue:815
00_20250204093828.jpg>Green:2385,Blue:2193,Clear:4112,Pressure:1008.34,Lux:92963.61,CO2:1131,Gas:36176,Red:1103,Temp:36.65,Humidity:48
00_20250204080808.jpg>Clear:972,Lux:22283.87,Red:258,CO2:1752,Pressure:1007.26,Blue:529,Humidity:51,Gas:32068,Temp:35.6,Green:566
00_20250204030618.jpg>Gas:39505,Red:0,Clear:0,Pressure:1006.96,Lux:0.64,Green:0,Temp:35.54,Humidity:52,Blue:0,CO2:772
00_20250209070739.jpg>Red:3,Lux:220.69,Clear:10,Blue:6,Gas:39137,Green:5,Pressure:1007.3,Humidity:55,CO2:947,Temp:34.47
00_20250207171739.jpg>Gas:31922,Red:528,Blue:822,Green:900,Pressure:1004.84,Lux:22881.1,CO2:1495,Clear:1693,Humidity:46,Temp:37.59
00_20250129201717.jpg>Clear:1,Blue:1,CO2:400,Red:1,Pressure:1008.79,Temp:35.29,Green:0,Gas:41989,Lux:6.26,Humidity:51
00_20250208163331.jpg>Clear:3030,Red:888,Green:1634,Blue:1490,Temp:36.12,Pressure:1004.75,CO2:5668,Humidity:49,Gas:15000,Lux:59769.78
00_20250209065732.jpg>Clear:1,Blue:1,Green:0,Humidity:54,Lux:12.0,CO2:1182,Red:0,Gas:38777,Pressure:1007.28,Temp:34.81
00_20250208083147.jpg>Temp:35.0,Clear:2079,Lux:33274.4,Humidity:54,CO2:523,Pressure:1007.65,Gas:41656,Blue:1041,Green:1113,Red:551
00_20250208180416.jpg>CO2:540,Temp:35.68,Gas:44522,Blue:583,Clear:1119,Red:301,Pressure:1004.32,Green:620,Humidity:50,Lux:21529.47
00_20250207150707.jpg>Clear:3962,Temp:38.45,Lux:39960.11,Humidity:43,Gas:36617,Green:2029,Red:1383,Pressure:1005.79,CO2:638,Blue:1695
00_20250209130858.jpg>Green:4316,Clear:9392,Blue:3745,Humidity:46,Pressure:1008.3,Lux:81050.53,Gas:38528,Red:2817,CO2:1320,Temp:37.55
00_20250203113245.jpg>Clear:15555,Temp:47.71,Blue:6517,Humidity:27,Green:7384,CO2:1596,Red:4756,Gas:32844,Lux:117706.66,Pressure:1007.79
00_20250209183043.jpg>Pressure:1006.08,Lux:12382.53,Blue:309,CO2:567,Green:336,Temp:35.18,Clear:611,Humidity:52,Red:173,Gas:47645
00_20250203123258.jpg>Gas:33207,Lux:119052.58,Temp:45.92,Blue:3870,CO2:1522,Humidity:30,Pressure:1007.0,Clear:9134,Green:4394,Red:2725
00_20250208140259.jpg>Clear:5902,Green:3085,Lux:90219.93,Temp:36.64,Humidity:47,Pressure:1007.25,Blue:2629,Gas:38213,Red:1900,CO2:858
00_20250203123258.jpg>Clear:9134,Red:2725,Green:4394,Blue:3870,Temp:45.92,Pressure:1007.0,CO2:1522,Humidity:30,Gas:33207,Lux:119052.58
00_20250204060714.jpg>Green:0,Humidity:0,Pressure:1006.89,Temp:35.2,Gas:37733,Lux:1.01,Blue:0,Red:0,CO2:1056,Clear:0
00_20250204160952.jpg>Blue:347,Temp:36.56,Red:181,Pressure:1005.22,CO2:848,Green:389,Lux:13589.86,Humidity:49,Clear:676,Gas:37666
00_20250208103213.jpg>Blue:5777,Red:4742,Clear:15171,Lux:84651.28,Gas:35898,Temp:42.34,Pressure:1008.93,CO2:1048,Green:7235,Humidity:38
00_20250209163944.jpg>Lux:31963.94,Temp:34.8,Gas:35625,Blue:697,Clear:1301,Pressure:1005.62,Humidity:54,Red:349,CO2:1440,Green:748
00_20250128181656.jpg>Red:140,CO2:2288,Green:298,Pressure:1007.49,Lux:11296.63,Temp:35.92,Clear:520,Blue:280,Gas:31188,Humidity:51
00_20250128173629.jpg>Clear:1927,Red:510,Green:1102,Blue:1030,Temp:35.94,Pressure:1007.12,CO2:3106,Humidity:49,Gas:29545,Lux:41160.04
00_20250207175804.jpg>Green:466,Gas:28123,Humidity:46,Blue:481,Pressure:1004.98,Red:202,CO2:1978,Lux:15854.83,Temp:37.37,Clear:866
00_20250204054700.jpg>Clear:0,Lux:0.89,Blue:0,Red:0,Humidity:52,Temp:35.25,CO2:876,Green:0,Gas:39029,Pressure:1006.79
00_20250207054427.jpg>Lux:1.02,Blue:0,Humidity:57,Gas:37134,Red:0,Green:0,Clear:0,Pressure:1006.43,Temp:33.86,CO2:625
00_20250207182823.jpg>CO2:1861,Temp:37.13,Gas:28370,Humidity:47,Blue:306,Pressure:1005.37,Green:286,Clear:523,Red:113,Lux:10930.64
00_20250204073802.jpg>Blue:251,Humidity:52,Green:267,Clear:454,Gas:31050,Lux:9965.76,Temp:35.25,CO2:1879,Pressure:1007.18,Red:123
